name,subname,url,holiday,nearest,genre,price_dinner,price_lunch,star,address,tel,reviews,bookmarks,menu_url,photo_out,photo_in
パティスリー le. Egao,（ル エガオ）,https://tabelog.com/tokyo/A1315/A131504/13262339/,火曜日,糀谷駅,ケーキ,-,-,3.05,東京都 大田区西糀谷4-14-15 ,03-6715-1915,3,128,https://tabelog.com/tokyo/A1315/A131504/13262339/dtlmenu,https://tabelog.com/tokyo/A1315/A131504/13262339/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1315/A131504/13262339/dtlphotolst/4/smp2
パティスリー ル シャトー,（Patisserie Le Chateau）,https://tabelog.com/tokyo/A1328/A132805/13244644/,月曜日,東大和市駅,ケーキ 洋菓子（その他）,-,～￥999,3.05,東京都 東大和市南街2-109-5 コーポM2,042-808-8242,3,185,https://tabelog.com/tokyo/A1328/A132805/13244644/dtlmenu,https://tabelog.com/tokyo/A1328/A132805/13244644/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1328/A132805/13244644/dtlphotolst/4/smp2
Patisserie Corte,（コルテ）,https://tabelog.com/tokyo/A1322/A132205/13266432/,月曜日,西台駅,ケーキ,-,～￥999,3.05,東京都 板橋区高島平1-57-1 ファーストハイツこはら,03-5934-7063,2,66,https://tabelog.com/tokyo/A1322/A132205/13266432/dtlmenu,https://tabelog.com/tokyo/A1322/A132205/13266432/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1322/A132205/13266432/dtlphotolst/4/smp2
パティスリー アンド カフェ ラ ノブティック シー,（patisserie & cafe LA NOBOUTIQUE-C）,https://tabelog.com/tokyo/A1322/A132204/13221112/,第2火曜日・水曜日,下赤塚駅,ケーキ カフェ,-,～￥999,3.04,東京都 板橋区赤塚2-15-20 小沼ビル 1F,03-3979-5691,4,180,https://tabelog.com/tokyo/A1322/A132204/13221112/dtlmenu,https://tabelog.com/tokyo/A1322/A132204/13221112/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1322/A132204/13221112/dtlphotolst/4/smp2
パティスリー ディンゴ,（Pattisserie dingo）,https://tabelog.com/tokyo/A1312/A131204/13246725/,-,新小岩駅,ケーキ パン,-,-,3.04,東京都 葛飾区新小岩2-26-7 ,-,2,55,https://tabelog.com/tokyo/A1312/A131204/13246725/dtlmenu,https://tabelog.com/tokyo/A1312/A131204/13246725/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1312/A131204/13246725/dtlphotolst/4/smp2
パティスリー ラ クロシェット,（PATISSERIE LA CLOCHETTE）,https://tabelog.com/tokyo/A1328/A132803/13242875/,木曜日,秋津駅,ケーキ,-,～￥999,3.04,東京都 清瀬市野塩4-78-7 ,042-497-9898,2,47,https://tabelog.com/tokyo/A1328/A132803/13242875/dtlmenu,https://tabelog.com/tokyo/A1328/A132803/13242875/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1328/A132803/13242875/dtlphotolst/4/smp2
ラ・メゾン アンソレイユターブル パティスリー セレオ八王子店,（La Maison ensoleille table patisserie）,https://tabelog.com/tokyo/A1329/A132904/13148942/,不定休(セレオ八王子に準ずる),八王子駅,ケーキ,-,￥1000～￥1999,3.03,東京都 八王子市旭町1-1 セレオ八王子 北館  1F,042-686-3171,14,101,https://tabelog.com/tokyo/A1329/A132904/13148942/dtlmenu,https://tabelog.com/tokyo/A1329/A132904/13148942/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1329/A132904/13148942/dtlphotolst/4/smp2
パティスリー ピネード 有明ガーデンシティ店,（PÂTISSERIE PINÉDE）,https://tabelog.com/tokyo/A1313/A131306/13247453/,無休,有明テニスの森駅,ケーキ 洋菓子（その他）,～￥999,～￥999,3.03,東京都 江東区有明2-1-8 有明ガーデン,03-6457-1772,9,160,https://tabelog.com/tokyo/A1313/A131306/13247453/dtlmenu,https://tabelog.com/tokyo/A1313/A131306/13247453/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1313/A131306/13247453/dtlphotolst/4/smp2
パティスリートミリエ,（パティスリーTomirie）,https://tabelog.com/tokyo/A1329/A132904/13164775/,木曜日,西八王子駅,ケーキ パン,-,～￥999,3.03,東京都 八王子市千人町2-19-20 ,042-666-1239,4,84,https://tabelog.com/tokyo/A1329/A132904/13164775/dtlmenu,https://tabelog.com/tokyo/A1329/A132904/13164775/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1329/A132904/13164775/dtlphotolst/4/smp2
パティスリー キハチ 東京ソラマチ店,（Patisserie KIHACHI）,https://tabelog.com/tokyo/A1312/A131203/13243062/,-,とうきょうスカイツリー駅,洋菓子（その他） スイーツ（その他）,-,～￥999,3.03,東京都 墨田区押上1-1-2 東京ソラマチ 2F タワーヤード 6番地 フードマルシェ,-,3,76,https://tabelog.com/tokyo/A1312/A131203/13243062/dtlmenu,https://tabelog.com/tokyo/A1312/A131203/13243062/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1312/A131203/13243062/dtlphotolst/4/smp2
パティスリー エ カフェ ア・ラ・カンパーニュ ルミネ立川,,https://tabelog.com/tokyo/A1329/A132901/13274691/,-,立川駅,カフェ,-,￥2000～￥2999,3.03,東京都 立川市曙町2-1-1 ルミネ立川1F,042-519-3508,1,1,https://tabelog.com/tokyo/A1329/A132901/13274691/dtlmenu,https://tabelog.com/tokyo/A1329/A132901/13274691/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1329/A132901/13274691/dtlphotolst/4/smp2
パティスリー アトリエ レヴ・ドゥ・ラパン,（Patisserie ATELIER Reve de lapin）,https://tabelog.com/tokyo/A1322/A132205/13265844/,-,東京,,～￥999,～￥999,3.03,東京都 板橋区前野町4 ,-,1,41,https://tabelog.com/tokyo/A1322/A132205/13265844/dtlmenu,https://tabelog.com/tokyo/A1322/A132205/13265844/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1322/A132205/13265844/dtlphotolst/4/smp2
氷と宝石のパティスリー リリアンキュキュ,（LILIAN CUCU）,https://tabelog.com/tokyo/A1311/A131101/13259729/,-,末広町駅,カフェ・喫茶（その他）,-,￥1000～￥1999,3.03,東京都 千代田区外神田3-11-5 D・B秋葉原ビル 1F～2F,03-6206-0505,1,4,https://tabelog.com/tokyo/A1311/A131101/13259729/dtlmenu,https://tabelog.com/tokyo/A1311/A131101/13259729/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1311/A131101/13259729/dtlphotolst/4/smp2
ラ・メゾン アンソレイユターブル パティスリー グランベリーパーク店,（La Maison ensoleille table patisserie）,https://tabelog.com/tokyo/A1327/A132701/13241711/,無休,南町田グランベリーパーク駅,ケーキ,-,￥1000～￥1999,3.02,東京都 町田市鶴間3-4-1 グランベリーパーク  1F,042-706-8677,6,100,https://tabelog.com/tokyo/A1327/A132701/13241711/dtlmenu,https://tabelog.com/tokyo/A1327/A132701/13241711/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1327/A132701/13241711/dtlphotolst/4/smp2
パティスリー ル ソレイユ,,https://tabelog.com/tokyo/A1329/A132905/13227490/,火曜・水曜,高尾駅,ケーキ 洋菓子（その他）,～￥999,～￥999,3.02,東京都 八王子市元八王子町2-1076-6 ,042-673-7260,3,55,https://tabelog.com/tokyo/A1329/A132905/13227490/dtlmenu,https://tabelog.com/tokyo/A1329/A132905/13227490/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1329/A132905/13227490/dtlphotolst/4/smp2
パティスリー メゾン 3110,（Patisserie Maison 3110）,https://tabelog.com/tokyo/A1312/A131202/13240985/,-,東大島駅,ケーキ パン 洋菓子（その他）,-,～￥999,3.02,東京都 江戸川区小松川2-4-4 パルプラザ小松川 1F,03-3637-0777,1,48,https://tabelog.com/tokyo/A1312/A131202/13240985/dtlmenu,https://tabelog.com/tokyo/A1312/A131202/13240985/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1312/A131202/13240985/dtlphotolst/4/smp2
パティスリー プランドル,（Patisserie Prendre）,https://tabelog.com/tokyo/A1330/A133002/13239041/,火曜日、水曜日,牛浜駅,ケーキ,-,～￥999,3.02,東京都 福生市牛浜86-2 ,042-513-5582,1,13,https://tabelog.com/tokyo/A1330/A133002/13239041/dtlmenu,https://tabelog.com/tokyo/A1330/A133002/13239041/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1330/A133002/13239041/dtlphotolst/4/smp2
パティスリーモード 伊勢丹立川店,,https://tabelog.com/tokyo/A1329/A132901/13231250/,-,立川北駅,ケーキ 洋菓子（その他）,～￥999,～￥999,3.02,東京都 立川市曙町2-5-1 伊勢丹立川店B1,042-548-2263,1,14,https://tabelog.com/tokyo/A1329/A132901/13231250/dtlmenu,https://tabelog.com/tokyo/A1329/A132901/13231250/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1329/A132901/13231250/dtlphotolst/4/smp2
パティスリー デリーモ ららぽーと豊洲店,（DEL'IMMO）,https://tabelog.com/tokyo/A1313/A131307/13245853/,無休,豊洲駅,カフェ 洋菓子（その他）,￥1000～￥1999,￥1000～￥1999,3.01,東京都 江東区豊洲2-4-9 ららぽーと豊洲 1F,03-6381-2901,8,496,https://tabelog.com/tokyo/A1313/A131307/13245853/dtlmenu,https://tabelog.com/tokyo/A1313/A131307/13245853/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1313/A131307/13245853/dtlphotolst/4/smp2
パティスリーキハチ 西武渋谷店,,https://tabelog.com/tokyo/A1303/A130301/13208164/,西武渋谷店に準ずる,渋谷駅,ケーキ 洋菓子（その他）,～￥999,￥2000～￥2999,3.01,東京都 渋谷区宇田川町21-1 西武渋谷店 A館 B1F,03-3462-0111,8,179,https://tabelog.com/tokyo/A1303/A130301/13208164/dtlmenu,https://tabelog.com/tokyo/A1303/A130301/13208164/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1303/A130301/13208164/dtlphotolst/4/smp2
ラ・メゾン アンソレイユターブル パティスリー 上野マルイ店,（La Maison ensoleille table patisserie）,https://tabelog.com/tokyo/A1311/A131101/13261690/,-,京成上野駅,ケーキ,-,￥1000～￥1999,3.01,東京都 台東区上野6-15-1 上野マルイ  1F,03-5834-3610,5,46,https://tabelog.com/tokyo/A1311/A131101/13261690/dtlmenu,https://tabelog.com/tokyo/A1311/A131101/13261690/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1311/A131101/13261690/dtlphotolst/4/smp2
ラ・メゾン アンソレイユターブル パティスリー 錦糸町テルミナ店,（La Maison ensoleille table patisserie）,https://tabelog.com/tokyo/A1312/A131201/13241302/,無休,錦糸町駅,ケーキ,～￥999,～￥999,3.01,東京都 墨田区江東橋3-14-5 テルミナ B1F,03-5669-0311,4,101,https://tabelog.com/tokyo/A1312/A131201/13241302/dtlmenu,https://tabelog.com/tokyo/A1312/A131201/13241302/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1312/A131201/13241302/dtlphotolst/4/smp2
パティスリー カシュカシュ ひばりヶ丘店,（Patisserie Cache Cache）,https://tabelog.com/tokyo/A1328/A132801/13240859/,-,ひばりケ丘駅,ケーキ 洋菓子（その他）,-,～￥999,3.01,東京都 西東京市谷戸町2-3-7 フレスポひばりが丘 1F,042-439-3405,4,40,https://tabelog.com/tokyo/A1328/A132801/13240859/dtlmenu,https://tabelog.com/tokyo/A1328/A132801/13240859/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1328/A132801/13240859/dtlphotolst/4/smp2
パティスリー ア・ラ・カンパーニュ 東武池袋店,（PATISSERIE a la campagne）,https://tabelog.com/tokyo/A1305/A130501/13266303/,-,池袋駅,ケーキ 洋菓子（その他）,～￥999,-,3.01,東京都 豊島区西池袋1-1-25 東武百貨店池袋店  B1F,03-6912-6516,3,59,https://tabelog.com/tokyo/A1305/A130501/13266303/dtlmenu,https://tabelog.com/tokyo/A1305/A130501/13266303/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1305/A130501/13266303/dtlphotolst/4/smp2
パティスリーmaru's 錦糸町店,（マルズ）,https://tabelog.com/tokyo/A1312/A131201/13272099/,水曜日,錦糸町駅,ケーキ,-,～￥999,3.01,東京都 墨田区横川3-2-10 ,03-6658-4985,2,38,https://tabelog.com/tokyo/A1312/A131201/13272099/dtlmenu,https://tabelog.com/tokyo/A1312/A131201/13272099/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1312/A131201/13272099/dtlphotolst/4/smp2
パティスリー エ カフェ ア・ラ・カンパーニュ セレオ国分寺店,（Patisserie & Cafe a la campagne）,https://tabelog.com/tokyo/A1325/A132502/13258125/,-,国分寺駅,カフェ ケーキ,￥1000～￥1999,￥1000～￥1999,3.01,東京都 国分寺市南町3-20-3 セレオ国分寺 2F,042-349-6588,1,44,https://tabelog.com/tokyo/A1325/A132502/13258125/dtlmenu,https://tabelog.com/tokyo/A1325/A132502/13258125/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1325/A132502/13258125/dtlphotolst/4/smp2
パティスリー ファボス,（Pâtisserie FABOS）,https://tabelog.com/tokyo/A1320/A132003/13253755/,-,武蔵境駅,洋菓子（その他） ケーキ,-,￥3000～￥3999,3.01,東京都 武蔵野市境南町3-25-12 野口ストア,-,1,42,https://tabelog.com/tokyo/A1320/A132003/13253755/dtlmenu,https://tabelog.com/tokyo/A1320/A132003/13253755/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1320/A132003/13253755/dtlphotolst/4/smp2
patisserie OKASHI GAKU 押上,（パティスリー オカシ ガク）,https://tabelog.com/tokyo/A1312/A131203/13266948/,-,押上駅,ケーキ,-,-,3.00,東京都 墨田区業平3-10-10 ,03-6427-8538,6,148,https://tabelog.com/tokyo/A1312/A131203/13266948/dtlmenu,https://tabelog.com/tokyo/A1312/A131203/13266948/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1312/A131203/13266948/dtlphotolst/4/smp2
パティスリー エス スドウ,（Patisserie S sudo）,https://tabelog.com/tokyo/A1318/A131806/13246533/,月曜日、日曜日、土曜日不定休,三鷹台駅,ケーキ 洋菓子（その他）,-,-,3.00,東京都 三鷹市牟礼2-11-12 ,0422-26-8597,6,238,https://tabelog.com/tokyo/A1318/A131806/13246533/dtlmenu,https://tabelog.com/tokyo/A1318/A131806/13246533/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1318/A131806/13246533/dtlphotolst/4/smp2
パティスリー カリン,（Patisserie KARIN）,https://tabelog.com/tokyo/A1302/A130203/13268956/,日曜日、臨時休業あり,八丁堀駅,ケーキ,-,￥1000～￥1999,3.00,東京都 中央区新川2-8-8 SNT八丁堀ビル 1F,03-6262-8215,5,86,https://tabelog.com/tokyo/A1302/A130203/13268956/dtlmenu,https://tabelog.com/tokyo/A1302/A130203/13268956/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1302/A130203/13268956/dtlphotolst/4/smp2
PATISSERIE LAYERS,（パティスリー レイヤーズ）,https://tabelog.com/tokyo/A1321/A132104/13257118/,月曜・火曜・日曜,都立家政駅,洋菓子（その他）,-,～￥999,3.00,東京都 中野区鷺宮3-1-2 ,03-6781-0198,4,79,https://tabelog.com/tokyo/A1321/A132104/13257118/dtlmenu,https://tabelog.com/tokyo/A1321/A132104/13257118/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1321/A132104/13257118/dtlphotolst/4/smp2
パティスリー・ジューンベリー,（patisserie Juneberry）,https://tabelog.com/tokyo/A1327/A132701/13181455/,月曜日・第2火曜日・第4火曜日,淵野辺駅,ケーキ カフェ,～￥999,-,3.00,東京都 町田市根岸2-1-7 ,042-794-6406,4,70,https://tabelog.com/tokyo/A1327/A132701/13181455/dtlmenu,https://tabelog.com/tokyo/A1327/A132701/13181455/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1327/A132701/13181455/dtlphotolst/4/smp2
PATISSERIE DU CHEF FUJIU 多摩平店,（パティスリー ドゥ シェフ フジウ）,https://tabelog.com/tokyo/A1329/A132903/13267823/,-,豊田駅,ケーキ,-,-,3.00,東京都 日野市多摩平2-13-5 ,042-843-4316,3,40,https://tabelog.com/tokyo/A1329/A132903/13267823/dtlmenu,https://tabelog.com/tokyo/A1329/A132903/13267823/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1329/A132903/13267823/dtlphotolst/4/smp2
パティスリー モン・プレジール 東大和店,,https://tabelog.com/tokyo/A1328/A132805/13182145/,不定休(ザ・マーケットプレイス東大和店に準ずる),桜街道駅,ケーキ マカロン,-,-,3.00,東京都 東大和市立野3-1344-1 ザ・マーケットプレイス東大和店 1F,042-843-7030,2,49,https://tabelog.com/tokyo/A1328/A132805/13182145/dtlmenu,https://tabelog.com/tokyo/A1328/A132805/13182145/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1328/A132805/13182145/dtlphotolst/4/smp2
Kogasaka Bake PATISSERIE&BAKERY 鶴川店,（コガサカ ベイク パティスリー&ベーカリー）,https://tabelog.com/tokyo/A1327/A132701/13270335/,無休,鶴川駅,パン ケーキ 洋菓子（その他）,-,～￥999,3.00,東京都 町田市鶴川能ヶ谷1-6-5 ,042-860-4653,1,30,https://tabelog.com/tokyo/A1327/A132701/13270335/dtlmenu,https://tabelog.com/tokyo/A1327/A132701/13270335/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1327/A132701/13270335/dtlphotolst/4/smp2
patisserie KIHACHI 東京ギフトパレット,（パティスリー キハチ）,https://tabelog.com/tokyo/A1302/A130201/13262313/,無休,東京駅,ケーキ 洋菓子（その他）,-,-,3.00,東京都 千代田区丸の内1-9-1 東京駅八重洲北口 東京ギフトパレット,03-6812-2993,1,52,https://tabelog.com/tokyo/A1302/A130201/13262313/dtlmenu,https://tabelog.com/tokyo/A1302/A130201/13262313/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1302/A130201/13262313/dtlphotolst/4/smp2
ラ・プティ・パティスリー・カオリ,（la petite patisserie KAORI）,https://tabelog.com/tokyo/A1326/A132601/13247583/,-,仙川駅,洋菓子（その他） パン,～￥999,～￥999,-,東京都 世田谷区上祖師谷7-30-10 ,090-2429-3617,1,82,https://tabelog.com/tokyo/A1326/A132601/13247583/dtlmenu,https://tabelog.com/tokyo/A1326/A132601/13247583/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1326/A132601/13247583/dtlphotolst/4/smp2
patisserie PAROLA 東京スカイツリー・ソラマチ店,（pâtisserie PAROLA）,https://tabelog.com/tokyo/A1312/A131203/13274952/,-,とうきょうスカイツリー駅,フルーツパーラー カフェ ケーキ,-,-,-,東京都 墨田区押上1-1-2 東京スカイツリータウン・ソラマチ 30F,050-5589-6514,-,2,https://tabelog.com/tokyo/A1312/A131203/13274952/dtlmenu,https://tabelog.com/tokyo/A1312/A131203/13274952/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1312/A131203/13274952/dtlphotolst/4/smp2
pâtisserie J'ouvre カメイドクロック店,（パティスリー ジューブル）,https://tabelog.com/tokyo/A1312/A131202/13271182/,-,亀戸駅,ケーキ,-,-,-,東京都 江東区亀戸6-31-6 カメイドクロック B1F,03-5875-0515,-,22,https://tabelog.com/tokyo/A1312/A131202/13271182/dtlmenu,https://tabelog.com/tokyo/A1312/A131202/13271182/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1312/A131202/13271182/dtlphotolst/4/smp2
Patisserie Les gets,（パティスリー レジェ）,https://tabelog.com/tokyo/A1326/A132603/13264920/,月曜日、火曜日、水曜日、木曜日、金曜日,和泉多摩川駅,ケーキ,-,-,-,東京都 狛江市猪方2-25-9 ,090-1735-5381,-,-,https://tabelog.com/tokyo/A1326/A132603/13264920/dtlmenu,https://tabelog.com/tokyo/A1326/A132603/13264920/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1326/A132603/13264920/dtlphotolst/4/smp2
パティスリー ピネード 南町田グランベリーパーク店,（PATISSERIE PINEDE）,https://tabelog.com/tokyo/A1327/A132701/13261663/,不定休(南町田グランベリーパークに準ずる),南町田グランベリーパーク駅,ケーキ 洋菓子（その他）,-,-,-,東京都 町田市鶴間3-4-1 グランベリーパーク  セントラルコート 1F,042-850-7768,-,20,https://tabelog.com/tokyo/A1327/A132701/13261663/dtlmenu,https://tabelog.com/tokyo/A1327/A132701/13261663/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1327/A132701/13261663/dtlphotolst/4/smp2
パティスリー スワロウテイル,（Patisserie Swallowtail）,https://tabelog.com/tokyo/A1323/A132302/13166473/,-,向原駅,洋菓子（その他）,-,-,-,東京都 豊島区東池袋5-25-4 ケイ・ブックス東池袋ビル,03-5957-3430,-,43,https://tabelog.com/tokyo/A1323/A132302/13166473/dtlmenu,https://tabelog.com/tokyo/A1323/A132302/13166473/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1323/A132302/13166473/dtlphotolst/4/smp2
パティスリー Toi et Moi,（トワエモア）,https://tabelog.com/tokyo/A1330/A133001/13037051/,火曜日,東秋留駅,ケーキ,-,-,-,東京都 あきる野市秋留1-1-15 ,042-550-7772,-,5,https://tabelog.com/tokyo/A1330/A133001/13037051/dtlmenu,https://tabelog.com/tokyo/A1330/A133001/13037051/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1330/A133001/13037051/dtlphotolst/4/smp2
La petite patisserie de Mirayne,（ミレイネ）,https://tabelog.com/tokyo/A1318/A131811/13108785/,日・月,代々木上原駅,スイーツ（その他） ケーキ 洋菓子（その他）,-,￥4000～￥4999,3.52,東京都 渋谷区西原3-24-8 野口ビル１F,-,35,5634,https://tabelog.com/tokyo/A1318/A131811/13108785/dtlmenu,https://tabelog.com/tokyo/A1318/A131811/13108785/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1318/A131811/13108785/dtlphotolst/4/smp2
VIRON 丸の内店,（ヴィロン）,https://tabelog.com/tokyo/A1302/A130201/13043904/,不定休（東京ビルＴＯＫＩＡに準ずる）,東京駅,パン ケーキ カフェ,￥1000～￥1999,-,3.82,東京都 千代田区丸の内2-7-3 東京ビルTOKIA  1F,03-5220-7288,1085,64267,https://tabelog.com/tokyo/A1302/A130201/13043904/dtlmenu,https://tabelog.com/tokyo/A1302/A130201/13043904/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1302/A130201/13043904/dtlphotolst/4/smp2
関口フランスパン パティスリーダノワーズ店,（LE PAIN FRANCE Sekiguchi セキグチフランスパン）,https://tabelog.com/tokyo/A1309/A130905/13004117/,１２／３０～１／４,江戸川橋駅,パン カフェ サンドイッチ,-,～￥999,3.63,東京都 文京区関口1-18-6 ,03-5261-8415,143,6484,https://tabelog.com/tokyo/A1309/A130905/13004117/dtlmenu,https://tabelog.com/tokyo/A1309/A130905/13004117/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1309/A130905/13004117/dtlphotolst/4/smp2
PARADIS 小石川本店,（パラディ 【旧店名】コータヨシオカ パティスリーテーブル）,https://tabelog.com/tokyo/A1310/A131004/13116403/,無休　（年末年始など臨時休業あり）,春日駅,カフェ ケーキ,～￥999,￥1000～￥1999,3.63,東京都 文京区小石川3-32-1 小石川ピアット 1F,03-3816-2290,94,6328,https://tabelog.com/tokyo/A1310/A131004/13116403/dtlmenu,https://tabelog.com/tokyo/A1310/A131004/13116403/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1310/A131004/13116403/dtlphotolst/4/smp2
PÂTISSERIE DOUNEL,（パティスリー ドゥネル）,https://tabelog.com/tokyo/A1328/A132804/13103568/,年中無休,花小金井駅,ケーキ アイスクリーム,～￥999,～￥999,3.53,東京都 小平市鈴木町2-865-19 ,042-401-2952,57,1756,https://tabelog.com/tokyo/A1328/A132804/13103568/dtlmenu,https://tabelog.com/tokyo/A1328/A132804/13103568/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1328/A132804/13103568/dtlphotolst/4/smp2
ラ・メゾン アンソレイユターブル パティスリー恵比寿,,https://tabelog.com/tokyo/A1303/A130302/13219483/,-,恵比寿駅,ケーキ,￥1000～￥1999,￥1000～￥1999,3.28,東京都 渋谷区恵比寿南1-5-5 アトレ恵比寿 本館 3F,03-5475-8322,19,457,https://tabelog.com/tokyo/A1303/A130302/13219483/dtlmenu,https://tabelog.com/tokyo/A1303/A130302/13219483/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1303/A130302/13219483/dtlphotolst/4/smp2
ぱてぃすりーど・あん,,https://tabelog.com/tokyo/A1326/A132601/13023398/,木曜日、第1・3水曜日,西調布駅,ケーキ チョコレート,-,～￥999,3.17,東京都 調布市下石原3-31-1 ,042-487-2846,9,208,https://tabelog.com/tokyo/A1326/A132601/13023398/dtlmenu,https://tabelog.com/tokyo/A1326/A132601/13023398/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1326/A132601/13023398/dtlphotolst/4/smp2
ニース洋菓子店,（PATISSERIE Nice）,https://tabelog.com/tokyo/A1322/A132201/13204133/,火曜日,西巣鴨駅,ケーキ,-,￥1000～￥1999,3.07,東京都 北区滝野川3-33-5 1F,03-3918-3170,6,140,https://tabelog.com/tokyo/A1322/A132201/13204133/dtlmenu,https://tabelog.com/tokyo/A1322/A132201/13204133/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1322/A132201/13204133/dtlphotolst/4/smp2
フランス菓子 ル リス,（PATISSERIE le Lis）,https://tabelog.com/tokyo/A1320/A132001/13101797/,月曜・火曜,井の頭公園駅,ケーキ チョコレート パン,～￥999,～￥999,3.61,東京都 三鷹市下連雀1-9-16 ＫＥＮＴビル 1F,0422-70-5002,42,2826,https://tabelog.com/tokyo/A1320/A132001/13101797/dtlmenu,https://tabelog.com/tokyo/A1320/A132001/13101797/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1320/A132001/13101797/dtlphotolst/4/smp2
PATISSERIE 栞杏1928,,https://tabelog.com/tokyo/A1316/A131601/13223401/,不定休,目黒駅,ケーキ チョコレート,￥1000～￥1999,￥2000～￥2999,3.33,東京都 目黒区下目黒1-8-1 ホテル雅叙園東京 1F,03-5434-5230,19,835,https://tabelog.com/tokyo/A1316/A131601/13223401/dtlmenu,https://tabelog.com/tokyo/A1316/A131601/13223401/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1316/A131601/13223401/dtlphotolst/4/smp2
Patisserie Snow Man,,https://tabelog.com/tokyo/A1327/A132701/13274658/,-,玉川学園前駅,ケーキ 洋菓子（その他） バームクーヘン,-,～￥999,3.00,東京都 町田市玉川学園2-21-4 ,042-707-6010,1,6,https://tabelog.com/tokyo/A1327/A132701/13274658/dtlmenu,https://tabelog.com/tokyo/A1327/A132701/13274658/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1327/A132701/13274658/dtlphotolst/4/smp2
パティスリー コテ デュ ボワ,（Patisserie Cote du bois）,https://tabelog.com/tokyo/A1320/A132001/13049459/,火曜日,三鷹駅,ケーキ カフェ,-,～￥999,3.70,東京都 三鷹市下連雀1-14-5 アクトオンⅡ １Ｆ(三鷹の森 ジブリ美術館前),-,82,2615,https://tabelog.com/tokyo/A1320/A132001/13049459/dtlmenu,https://tabelog.com/tokyo/A1320/A132001/13049459/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1320/A132001/13049459/dtlphotolst/4/smp2
パティスリーキハチ トウキョウミタス店,（パティスリー KIHACHI）,https://tabelog.com/tokyo/A1302/A130201/13209230/,トウキョウミタスに準ずる,東京駅,洋菓子（その他）,￥1000～￥1999,￥2000～￥2999,3.23,東京都 千代田区丸の内1-9-1 東京駅一番街 1F,-,11,197,https://tabelog.com/tokyo/A1302/A130201/13209230/dtlmenu,https://tabelog.com/tokyo/A1302/A130201/13209230/dtlphotolst/3/smp2,https://tabelog.com/tokyo/A1302/A130201/13209230/dtlphotolst/4/smp2
